trial,time,cursor_x_pix,cursor_y_pix,cursor_x_cm,cursor_y_cm,gaze_x,gaze_y,target_x,target_y,state_marker,button_pressed,start_time
0,2.851184606552124,-559.0,109.0,-13.036054687500002,2.550902777777778,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.8670854568481445,-545.0,86.0,-12.709570312500002,2.012638888888889,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.8737754821777344,-537.0,75.0,-12.523007812500001,1.7552083333333335,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.8798046112060547,-530.0,64.0,-12.359765625000001,1.4977777777777779,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.8867087364196777,-522.0,51.0,-12.173203125,1.1935416666666667,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.894706964492798,-515.0,40.0,-12.0099609375,0.9361111111111111,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.90169358253479,-507.0,26.0,-11.823398437500002,0.6084722222222223,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.909698009490967,-501.0,16.0,-11.683476562500001,0.37444444444444447,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.916693925857544,-494.0,5.0,-11.520234375000001,0.11701388888888889,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.9227302074432373,-491.0,-2.0,-11.450273437500002,-0.04680555555555556,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.9298510551452637,-486.0,-12.0,-11.333671875000002,-0.2808333333333334,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.9367122650146484,-481.0,-19.0,-11.2170703125,-0.4446527777777778,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.943805456161499,-478.0,-28.0,-11.147109375000001,-0.6552777777777778,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.950777769088745,-473.0,-37.0,-11.030507812500002,-0.8659027777777778,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.957756757736206,-470.0,-47.0,-10.960546875,-1.0999305555555556,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.9647576808929443,-467.0,-56.0,-10.890585937500001,-1.3105555555555557,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.97175669670105,-464.0,-65.0,-10.820625000000001,-1.5211805555555558,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.978762626647949,-462.0,-76.0,-10.773984375000001,-1.7786111111111111,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.985752820968628,-460.0,-85.0,-10.727343750000001,-1.9892361111111112,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.992760181427002,-459.0,-94.0,-10.704023437500002,-2.1998611111111113,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,2.9997572898864746,-459.0,-103.0,-10.704023437500002,-2.410486111111111,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.006760597229004,-459.0,-113.0,-10.704023437500002,-2.644513888888889,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.0137557983398438,-460.0,-120.0,-10.727343750000001,-2.8083333333333336,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.0207595825195312,-462.0,-127.0,-10.773984375000001,-2.972152777777778,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.027787923812866,-466.0,-132.0,-10.867265625000002,-3.089166666666667,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.034762144088745,-469.0,-137.0,-10.937226562500001,-3.2061805555555556,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.041754722595215,-474.0,-141.0,-11.053828125,-3.2997916666666667,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.0486912727355957,-479.0,-144.0,-11.1704296875,-3.37,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.054727554321289,-484.0,-145.0,-11.287031250000002,-3.393402777777778,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.0617623329162598,-489.0,-146.0,-11.403632812500001,-3.416805555555556,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.068755626678467,-494.0,-147.0,-11.520234375000001,-3.4402083333333335,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.075758695602417,-497.0,-147.0,-11.5901953125,-3.4402083333333335,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.082754611968994,-499.0,-146.0,-11.6368359375,-3.416805555555556,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.089852809906006,-500.0,-145.0,-11.660156250000002,-3.393402777777778,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.0967302322387695,-499.0,-143.0,-11.6368359375,-3.3465972222222224,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.103748321533203,-494.0,-140.0,-11.520234375000001,-3.276388888888889,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.1107687950134277,-485.0,-136.0,-11.310351562500001,-3.182777777777778,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.1177542209625244,-469.0,-130.0,-10.937226562500001,-3.0423611111111115,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.1248116493225098,-441.0,-122.0,-10.284257812500002,-2.855138888888889,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.1317732334136963,-410.0,-115.0,-9.561328125000001,-2.691319444444445,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.1387548446655273,-372.0,-110.0,-8.67515625,-2.5743055555555556,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.145759105682373,-328.0,-108.0,-7.649062500000001,-2.5275000000000003,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.1527562141418457,-283.0,-108.0,-6.599648437500001,-2.5275000000000003,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.1597166061401367,-240.0,-111.0,-5.596875000000001,-2.5977083333333333,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.166761875152588,-203.0,-115.0,-4.7340234375,-2.691319444444445,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.1737589836120605,-169.0,-121.0,-3.9411328125000002,-2.8317361111111112,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.1799612045288086,-142.0,-126.0,-3.3114843750000005,-2.94875,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.1867501735687256,-117.0,-134.0,-2.7284765625000005,-3.1359722222222226,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.1937429904937744,-91.0,-144.0,-2.1221484375000004,-3.37,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.200746536254883,-67.0,-155.0,-1.5624609375000003,-3.6274305555555557,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.2077529430389404,-45.0,-168.0,-1.0494140625000001,-3.931666666666667,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
0,3.214752674102783,-26.0,-181.0,-0.6063281250000001,-4.2359027777777785,-34048.0,33488.0,219.39436014949456,198.4497423534134,0,False,1.0280476716639346
