target_width,cursor-width,target_pos_x,target_pos_y,cursor_pos_x,cursor_pos_y,target_vel_x,target_vel_y,timestamp,trial_number,training,gaze_pos_x,gaze_pos_y,tracker_time
0.1,0.0,0.0,0.0,0.029446019086674005,-0.029446019086674005,0.0,0.0,5.9604644775390625e-06,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,0.0019836496285613766,-0.0020060588326192134,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.006916999816894531,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.11260200316538087,0.025108859952469642,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.013846397399902344,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.15963362037277198,0.08503526374774482,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.020823001861572266,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.17663379126672604,0.10358810272476585,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.027742862701416016,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.1417766894110131,0.20276952145668142,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.03466486930847168,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.1182263047265926,0.25985007188360404,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.041638851165771484,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.1624874191831987,0.2654711509992977,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.048592329025268555,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.11420683482659424,0.3200261239352863,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.05551457405090332,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.07157116907522511,0.32293214735152115,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.06245160102844238,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.07173209593173767,0.33439130154459784,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.0693964958190918,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.1559975630392833,0.42035697218104295,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.07632970809936523,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.08266176037659191,0.3939636888900869,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.08325314521789551,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.10244972685900583,0.41478332584178224,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.0901799201965332,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.08732149270333354,0.40397385487112686,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.09715151786804199,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,0.014793749649176027,0.38849872375882205,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.10407710075378418,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,0.13034676765122893,0.3715669711113786,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.1110372543334961,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,0.17021176841036412,0.38610232152036456,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.1179814338684082,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,0.16197127289031432,0.46292943283695787,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.12491893768310547,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,0.1541169999515339,0.4249897847496596,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.13185596466064453,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,0.1031018268743692,0.38826063715434234,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.1388077735900879,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,0.06193797052899158,0.38135715127875025,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.1457507610321045,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,0.04522643707368495,0.4489635351514145,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.15270733833312988,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,0.04252439245069996,0.5029789475997231,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.1596236228942871,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,0.06254878449686747,0.5233735948844025,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.16660332679748535,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,0.044432273269030174,0.5250441097579015,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.17348456382751465,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,0.05467447529629951,0.58164749474528,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.18041038513183594,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,0.05815490399703415,0.582979092252276,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.18738269805908203,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,0.06324405440371837,0.5587932771025219,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.1943216323852539,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,0.054716421778886984,0.4478378760111642,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.20126795768737793,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.02733525566126957,0.41185398147511443,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.20821237564086914,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.061101756638841986,0.3775601310569516,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.21514630317687988,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.1492147088374603,0.41529046506662526,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.2221074104309082,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.14300701874125463,0.39423973137455076,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.22902512550354004,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.08602591491507455,0.3570477396754431,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.2359631061553955,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.09401395685703035,0.3293388854379808,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.24291467666625977,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.10539712634458094,0.30891495278595316,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.2498950958251953,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.1251390744765943,0.23681944761845203,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.2568073272705078,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.1265392137993906,0.22685941486386593,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.26375532150268555,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.1204832203449206,0.23712515376294002,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.2707207202911377,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.18684180002223683,0.1906860646348009,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.2776772975921631,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.19037001440681736,0.2196397290278598,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.28459930419921875,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.2573908714515683,0.20093027295796612,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.29154515266418457,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.18446981137810609,0.22525627936912293,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.29849696159362793,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.21392228805905017,0.30387179681922233,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.3054013252258301,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.20132495561684566,0.2553379882220986,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.3123807907104492,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.2132841477251377,0.22663290519856394,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.3193233013153076,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.25334721381842423,0.2167332964315441,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.32623982429504395,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.3269533365061078,0.23057887287419745,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.3331770896911621,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.34409871733847747,0.27540427386453636,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.3401305675506592,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.33468222427477684,0.32836687485321303,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.34708237648010254,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.3401720915761354,0.3817748881292413,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.3540611267089844,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.3084335073148765,0.42518475138755984,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.3609955310821533,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.36138735607107253,0.4421133787327334,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.3679792881011963,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.2931438834532646,0.406801148471568,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.37491583824157715,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.31161467446009883,0.45094430173427447,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.3818671703338623,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.33770767237662724,0.44411449778484613,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.38879871368408203,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.3396003293100673,0.46230877930857833,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.39574241638183594,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.32337778585167565,0.5155006676421445,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.4027063846588135,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.3680980834927947,0.5834350119790032,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.4098038673400879,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.3321523243811871,0.528033789642179,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.41660070419311523,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.2951255301939586,0.5194789999467595,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.42356014251708984,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.2740212586827694,0.5070962462256023,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.4307394027709961,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.3118118205880428,0.41823998776595384,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.437427282333374,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.362326869491172,0.44708369081647914,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.44468045234680176,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.3348565088242209,0.46179631429636364,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.4513990879058838,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.3761285912363299,0.4516580852969948,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.4586615562438965,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.3385052324075333,0.4793965555598504,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.4652411937713623,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.43404789268167676,0.45841250548121193,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.47165846824645996,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.4413473347227138,0.40694005836946257,0.029446019086674005,-0.029446019086674005,0.0,0.0,0.478515625,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.44623720363770747,0.3261507158873505,0.0,-0.029446019086674005,0.0,0.0,0.48603200912475586,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.48343909996793444,0.32503386885593566,0.0,-0.029446019086674005,0.0,0.0,0.4926941394805908,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.48336867308360815,0.3732592946291495,0.0,-0.029446019086674005,0.0,0.0,0.4995701313018799,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.4727492948412775,0.394522226076933,0.0,-0.029446019086674005,0.0,0.0,0.5065672397613525,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.3900463945018813,0.3578802438799438,0.0,-0.029446019086674005,0.0,0.0,0.5137100219726562,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.4212860627266596,0.41775448150005623,-0.029446019086674005,-0.029446019086674005,0.0,0.0,0.5205411911010742,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.32150355305178935,0.4265146867292327,-0.029446019086674005,-0.029446019086674005,0.0,0.0,0.5274956226348877,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.31293834919197167,0.46520716710443905,-0.08833805726002202,0.029446019086674005,0.0,0.0,0.534501314163208,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.41050274963311373,0.4277686462587457,-0.20612213360671805,0.08833805726002202,0.0,0.0,0.5414543151855469,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.4551336403661114,0.41217652820029255,-0.32390620995341407,0.14723009543337004,0.0,0.0,0.5484907627105713,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.49722410040849335,0.4085510376865058,-0.4416902863001101,0.20612213360671805,0.0,0.0,0.5554909706115723,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.45872170254412203,0.4482680344693618,-0.5594743626468062,0.2650141717800661,0.0,0.0,0.5624861717224121,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.511128790681113,0.44261851305390637,-0.6478124199068281,0.2944601908667401,0.0,0.0,0.5694892406463623,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.47489699407753583,0.45170470849168554,-0.7361504771668501,0.35335222904008806,0.0,0.0,0.5766029357910156,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5162898693188602,0.4054412901271168,-0.7655964962535242,0.3827982481267621,0.0,0.0,0.5834808349609375,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5747447902243457,0.3487332147736342,-0.8244885344268722,0.4416902863001101,0.0,0.0,0.5904898643493652,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5006024528041214,0.3471679130286836,-0.8539345535135462,0.4711363053867841,0.0,0.0,0.596609354019165,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5286258428787721,0.3657132457150716,-0.8833805726002202,0.5300283435601322,0.0,0.0,0.6035029888153076,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5247416812786722,0.3693969924451154,-0.8833805726002202,0.5594743626468062,0.0,0.0,0.6106119155883789,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5241053127376133,0.4217741565924788,-0.8833805726002202,0.5889203817334802,0.0,0.0,0.6176068782806396,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5428079681840831,0.35622819951567786,-0.9128265916868942,0.6183664008201541,0.0,0.0,0.6246109008789062,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5750274955644998,0.32683792651479276,-0.9128265916868942,0.6478124199068281,0.0,0.0,0.6316039562225342,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5583602794651231,0.33236542930319835,-0.9128265916868942,0.7067044580801761,0.0,0.0,0.6386094093322754,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5981812901263779,0.32789618328829384,-0.8833805726002202,0.7655964962535242,0.0,0.0,0.6456079483032227,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5516942818938705,0.3772421415382981,-0.8833805726002202,0.7950425153401982,0.0,0.0,0.6526162624359131,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.6002927139052086,0.4068559208706094,-0.8833805726002202,0.8244885344268722,0.0,0.0,0.6596121788024902,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5401846404692379,0.3216140653221136,-0.8833805726002202,0.8539345535135462,0.0,0.0,0.6665172576904297,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5093543901368031,0.34498129874094313,-0.8833805726002202,0.8539345535135462,0.0,0.0,0.6735653877258301,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5082470390923972,0.3605027220574105,-0.8833805726002202,0.8539345535135462,0.0,0.0,0.6805367469787598,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5152254207733953,0.3789508108962175,-0.8833805726002202,0.8539345535135462,0.0,0.0,0.687471866607666,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5468359912885947,0.33512594499778603,-0.8833805726002202,0.8539345535135462,0.0,0.0,0.6944000720977783,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5227767761882665,0.3826839685144604,-0.8833805726002202,0.8539345535135462,0.0,0.0,0.7013559341430664,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.5405570769554233,0.3698825474257888,-0.8833805726002202,0.8539345535135462,0.0,0.0,0.7082986831665039,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.6067730493685131,0.40777927621223775,-0.8833805726002202,0.8539345535135462,0.0,0.0,0.7152225971221924,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.6317032848388933,0.4480593989888253,-0.8833805726002202,0.8539345535135462,0.0,0.0,0.7216653823852539,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.7046416753527971,0.49133621577508785,-0.8539345535135462,0.8539345535135462,0.0,0.0,0.7290840148925781,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.6481992239886453,0.49644661582054883,-0.8539345535135462,0.8539345535135462,0.0,0.0,0.7360343933105469,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.6734781230613576,0.49224938795181744,-0.8539345535135462,0.8539345535135462,0.0,0.0,0.7430646419525146,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.6895674809479588,0.4249154170701681,-0.8539345535135462,0.8539345535135462,0.0,0.0,0.7499692440032959,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.6793166190952287,0.5187293143859151,-0.8539345535135462,0.8539345535135462,0.0,0.0,0.7568793296813965,0,True,-34048.0,33488.0,2349486.0
0.1,0.0,-0.6996821047327543,0.49553288828769165,-0.8539345535135462,0.8539345535135462,0.0,0.0,0.7638657093048096,0,True,-34048.0,33488.0,2349486.0
