trial,time,cursor_x_pix,cursor_y_pix,gaze_x,gaze_y,cursor_x_cm,cursor_y_cm,target_x,target_y
1,10.71244192123413,1.0,361.0,0.023320312500000002,8.448402777777778,-41.5,-232.5,0.0,360.0
1,10.720958232879639,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.727601289749146,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.733679294586182,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.740612745285034,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.74754524230957,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.754447937011719,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.762392520904541,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.769305229187012,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.776273965835571,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.783214807510376,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.79116439819336,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.798116445541382,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.805034160614014,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.811967611312866,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.8189115524292,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.825860977172852,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.832801580429077,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.840725660324097,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.847670078277588,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.854631900787354,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.86156439781189,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.868501663208008,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.875433921813965,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.882415771484375,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.889338970184326,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.896273374557495,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.903240442276001,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.910176277160645,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.91713285446167,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.924105167388916,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
1,10.930993556976318,1.0,361.0,0.023320312500000002,8.448402777777778,-40.4000244140625,-231.5,0.0,360.0
