trial,time,cursor_x_pix,cursor_y_pix,gaze_x,gaze_y,cursor_x_cm,cursor_y_cm,target_x,target_y
0,29.013723611831665,227.0,-97.0,5.2937109375,-2.2700694444444447,28.0999755859375,-32.29998779296875,365.0,262.0
0,29.02565908432007,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.02717351913452,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.03350281715393,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.04042935371399,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.04736018180847,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.054308891296387,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.061256170272827,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.068201303482056,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.075148820877075,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.08210515975952,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.08902668952942,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.095978021621704,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.102898597717285,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.10985279083252,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.11784839630127,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.124786138534546,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.13276743888855,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.139605283737183,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.146559715270996,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
0,29.15350103378296,227.0,-97.0,5.2937109375,-2.2700694444444447,29.199951171875,-35.5999755859375,365.0,262.0
