trial,time,cursor_x_pix,cursor_y_pix,gaze_x,gaze_y,cursor_x_cm,cursor_y_cm,target_x,target_y
1,35.9369683265686,276.0,90.0,6.436406250000001,2.10625,-74.0,-324.300048828125,-730.0,-370.0
1,35.95058250427246,273.0,84.0,6.366445312500001,1.9658333333333335,-75.300048828125,-318.300048828125,-730.0,-370.0
1,35.95883655548096,271.0,80.0,6.3198046875000005,1.8722222222222222,-75.300048828125,-318.300048828125,-730.0,-370.0
1,35.965781450271606,269.0,76.0,6.2731640625,1.7786111111111111,-75.300048828125,-318.300048828125,-730.0,-370.0
1,35.97273635864258,268.0,72.0,6.249843750000001,1.685,-75.300048828125,-318.300048828125,-730.0,-370.0
1,35.97973895072937,266.0,67.0,6.203203125000001,1.5679861111111113,-75.300048828125,-318.300048828125,-730.0,-370.0
1,35.98671841621399,264.0,63.0,6.156562500000001,1.474375,-75.300048828125,-318.300048828125,-730.0,-370.0
1,35.99372220039368,263.0,59.0,6.1332421875000005,1.380763888888889,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.00072193145752,261.0,54.0,6.0866015625,1.2637500000000002,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.00773763656616,259.0,51.0,6.039960937500001,1.1935416666666667,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.014703035354614,258.0,47.0,6.016640625000001,1.0999305555555556,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.02170467376709,256.0,44.0,5.970000000000001,1.0297222222222222,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.02876830101013,255.0,42.0,5.9466796875000005,0.9829166666666668,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.035887718200684,254.0,40.0,5.923359375,0.9361111111111111,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.041831970214844,253.0,38.0,5.9000390625,0.8893055555555556,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.04879570007324,252.0,36.0,5.87671875,0.8425,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.055781841278076,251.0,34.0,5.853398437500001,0.7956944444444445,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.062806367874146,250.0,31.0,5.830078125000001,0.7254861111111112,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.069703578948975,250.0,29.0,5.830078125000001,0.6786805555555556,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.07670736312866,249.0,27.0,5.806757812500001,0.6318750000000001,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.08371949195862,248.0,25.0,5.783437500000001,0.5850694444444445,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.090824604034424,248.0,24.0,5.783437500000001,0.5616666666666668,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.097718477249146,247.0,21.0,5.760117187500001,0.4914583333333334,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.1047146320343,246.0,19.0,5.7367968750000005,0.4446527777777778,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.111711740493774,246.0,16.0,5.7367968750000005,0.37444444444444447,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.11873531341553,245.0,13.0,5.7134765625,0.30423611111111115,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.12578225135803,245.0,9.0,5.7134765625,0.210625,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.13277578353882,244.0,5.0,5.69015625,0.11701388888888889,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.139766693115234,243.0,1.0,5.666835937500001,0.02340277777777778,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.14676523208618,241.0,-3.0,5.620195312500001,-0.07020833333333334,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.15377712249756,240.0,-9.0,5.596875000000001,-0.210625,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.16077637672424,238.0,-16.0,5.5502343750000005,-0.37444444444444447,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.16776514053345,235.0,-23.0,5.4802734375,-0.5382638888888889,-75.300048828125,-318.300048828125,-730.0,-370.0
1,36.17477750778198,232.0,-31.0,5.410312500000001,-0.7254861111111112,-75.300048828125,-318.300048828125,-730.0,-370.0
