target_width,cursor-width,target_pos_x,target_pos_y,cursor_pos_x,cursor_pos_y,target_vel_x,target_vel_y,timestamp,trial_number,training,gaze_pos_x,gaze_pos_y,tracker_time
0.1,0.0,0.0,0.0,-1280.0,-720.0,0.0,0.0,6.198883056640625e-06,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.05628442972470833,-0.005653232128884079,-1280.0,-720.0,0.0,0.0,0.006170034408569336,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.033932312263802146,0.02779930759544709,-1280.0,-720.0,0.0,0.0,0.013886213302612305,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.1100169705495109,-0.048803129152488356,-1280.0,-720.0,0.0,0.0,0.020787954330444336,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.0532442619646227,-0.1298710550226061,-1280.0,-720.0,0.0,0.0,0.027673721313476562,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.048816552041028895,-0.09886081992189058,-1280.0,-720.0,0.0,0.0,0.03463244438171387,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.04155575161047756,-0.047842559870628104,-1280.0,-720.0,0.0,0.0,0.041551828384399414,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.0858100908117137,-0.0007512157795641489,-1280.0,-720.0,0.0,0.0,0.04848003387451172,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.054670079950205494,-0.0013282243161973155,-1280.0,-720.0,0.0,0.0,0.05542564392089844,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.08758964461952531,-0.033255245214873136,-1280.0,-720.0,0.0,0.0,0.062357187271118164,0,True,-34048.0,33488.0,454209.0
0.1,0.0,-0.0037365149647313745,-0.0837854218246501,-1280.0,-720.0,0.0,0.0,0.06928443908691406,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.08104790412867538,-0.1568078294896124,-1280.0,-720.0,0.0,0.0,0.07622885704040527,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.028598215271062266,-0.16755206536501627,-1280.0,-720.0,0.0,0.0,0.0831761360168457,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.09631608159526844,-0.2270108696870059,-1280.0,-720.0,0.0,0.0,0.09006857872009277,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.09012189261460607,-0.28380370848253356,-1280.0,-720.0,0.0,0.0,0.09710240364074707,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.08308581813233902,-0.28656478196187396,-1280.0,-720.0,0.0,0.0,0.10400390625,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.12976067031746585,-0.218893241126667,-1280.0,-720.0,0.0,0.0,0.11099839210510254,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.1336372876549502,-0.2678427432475139,-1280.0,-720.0,0.0,0.0,0.11798262596130371,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.12318656585221201,-0.217695633729566,-1280.0,-720.0,0.0,0.0,0.12491965293884277,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.12613893970870738,-0.20864773782866539,-1280.0,-720.0,0.0,0.0,0.1318681240081787,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.10581625390010538,-0.30541509065089467,-1280.0,-720.0,0.0,0.0,0.13880038261413574,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.11322751485284921,-0.3489036426954702,-1280.0,-720.0,0.0,0.0,0.14574623107910156,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.10669492426457843,-0.38401702591271486,-1280.0,-720.0,0.0,0.0,0.15270137786865234,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.1861887809244735,-0.4315042272511227,-1280.0,-720.0,0.0,0.0,0.1596364974975586,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.2116311072322354,-0.40743666863011885,-1280.0,-720.0,0.0,0.0,0.16658329963684082,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.29862660166165755,-0.39151130257840777,-1280.0,-720.0,0.0,0.0,0.17351412773132324,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.2646267241050353,-0.30134226978780865,-1280.0,-720.0,0.0,0.0,0.18045663833618164,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.2792933977775388,-0.23015698782782562,-1280.0,-720.0,0.0,0.0,0.1874103546142578,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.3600700545126885,-0.2733987529903139,-1280.0,-720.0,0.0,0.0,0.19431471824645996,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.25849510811537746,-0.2533197499674287,-1280.0,-720.0,0.0,0.0,0.20124435424804688,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.2753029733864276,-0.1983571697691855,-1280.0,-720.0,0.0,0.0,0.20824074745178223,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.2658267597035796,-0.18597814515564745,-1280.0,-720.0,0.0,0.0,0.21517491340637207,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.28559319536562877,-0.23208303286239496,-1280.0,-720.0,0.0,0.0,0.222137451171875,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.3069047893572199,-0.25844888259013626,-1280.0,-720.0,0.0,0.0,0.2290666103363037,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.33561697591501144,-0.2545862783560293,-1280.0,-720.0,0.0,0.0,0.2360095977783203,0,True,-34048.0,33488.0,454209.0
0.1,0.0,0.32204186511467076,-0.27468494047074726,-1280.0,-720.0,0.0,0.0,0.24296998977661133,0,True,-34048.0,33488.0,454209.0
