target_width,cursor-width,target_pos_x,target_pos_y,cursor_pos_x,cursor_pos_y,target_vel_x,target_vel_y,timestamp,trial_number,training,gaze_pos_x,gaze_pos_y,tracker_time
0.1,0.0,0.0,0.0,-0.041177313090804926,-0.041177313090804926,0.0,0.0,1.1699972674250603e-05,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,-0.03913580874828673,-0.02676367524812315,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.016004999866709113,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,-0.030910902537311633,-0.05632698023931093,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.03166229999624193,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,-0.005607211417047172,-0.009587434100622183,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.04921969980932772,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,-0.023690061581986496,0.017705783085716954,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.06497439998202026,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,-0.05203216035525188,-0.03255872033691999,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.08203199994750321,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,-0.03218394228420207,-0.1568121001722384,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.09906109981238842,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,-0.014060056938954468,-0.15699797292406398,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.11538450000807643,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,-0.06631131944543736,-0.15485977303096496,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.13141199992969632,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,0.03157134915702786,-0.17429608503632005,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.14795609982684255,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,0.037354077820716376,-0.14161834455164962,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.16458149999380112,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,0.01955359623721657,-0.15639894092901996,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.18158809980377555,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,0.03171359610974388,-0.20494148868892087,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.1979489999357611,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,0.05952636862440372,-0.3289077328099149,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.21468400000594556,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,0.03427826137837087,-0.38045674696254006,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.23145530000329018,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,0.01572597929167196,-0.3901441355691807,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.24834849988110363,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,0.1056095476784071,-0.380444602714862,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.26467840000987053,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,0.14814409514615567,-0.3552205851748926,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.2813204999547452,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,0.08834584069267752,-0.34999715009927224,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.29843919980339706,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,0.1249039891771544,-0.28828858814741826,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.3146163998171687,0,True,-0.041177313090804926,-0.041177313090804926,-1
0.1,0.0,0.11488827646710541,-0.3680756099361613,-0.041177313090804926,-0.041177313090804926,0.0,0.0,0.3309350998606533,0,True,-0.041177313090804926,-0.041177313090804926,-1
