trial,time,cursor_x_pix,cursor_y_pix,cursor_x_cm,cursor_y_cm,gaze_x,gaze_y,target_x,target_y,state_marker,button_pressed,start_time
17,360.7300879955292,360.0,140.0,8.395312500000001,3.276388888888889,5.0,-383.0,474.86924721867,6.741323068417842,0,False,1.2749930288388867
17,360.73359990119934,360.0,140.0,8.395312500000001,3.276388888888889,6.5999755859375,-403.699951171875,474.86924721867,6.741323068417842,0,False,1.2749930288388867
17,360.7392954826355,360.0,140.0,8.395312500000001,3.276388888888889,18.800048828125,-415.800048828125,474.86924721867,6.741323068417842,0,False,1.2749930288388867
17,360.7471249103546,360.0,140.0,8.395312500000001,3.276388888888889,20.800048828125,-419.800048828125,474.86924721867,6.741323068417842,0,False,1.2749930288388867
17,360.7540919780731,360.0,140.0,8.395312500000001,3.276388888888889,24.9000244140625,-414.300048828125,474.86924721867,6.741323068417842,0,False,1.2749930288388867
17,360.7610194683075,360.0,140.0,8.395312500000001,3.276388888888889,20.0,-426.0,474.86924721867,6.741323068417842,0,False,1.2749930288388867
17,360.7679588794708,360.0,140.0,8.395312500000001,3.276388888888889,17.5999755859375,-430.199951171875,474.86924721867,6.741323068417842,0,False,1.2749930288388867
17,360.77490973472595,360.0,140.0,8.395312500000001,3.276388888888889,15.5999755859375,-431.300048828125,474.86924721867,6.741323068417842,0,False,1.2749930288388867
17,360.7818627357483,360.0,140.0,8.395312500000001,3.276388888888889,18.300048828125,-426.4000244140625,474.86924721867,6.741323068417842,0,False,1.2749930288388867
17,360.78880071640015,360.0,140.0,8.395312500000001,3.276388888888889,11.4000244140625,-424.5,474.86924721867,6.741323068417842,0,False,1.2749930288388867
17,360.7957329750061,360.0,140.0,8.395312500000001,3.276388888888889,20.4000244140625,-426.300048828125,474.86924721867,6.741323068417842,0,False,1.2749930288388867
17,360.8026616573334,360.0,140.0,8.395312500000001,3.276388888888889,22.199951171875,-422.5999755859375,474.86924721867,6.741323068417842,0,False,1.2749930288388867
17,360.8096852302551,360.0,140.0,8.395312500000001,3.276388888888889,17.4000244140625,-423.5,474.86924721867,6.741323068417842,0,False,1.2749930288388867
17,360.816570520401,360.0,140.0,8.395312500000001,3.276388888888889,23.0,-420.300048828125,474.86924721867,6.741323068417842,0,False,1.2749930288388867
17,360.8236708641052,360.0,140.0,8.395312500000001,3.276388888888889,18.800048828125,-424.4000244140625,474.86924721867,6.741323068417842,0,False,1.2749930288388867
