target_width,cursor-width,target_pos_x,target_pos_y,cursor_pos_x,cursor_pos_y,target_vel_x,target_vel_y,timestamp,trial_number,training,gaze_pos_x,gaze_pos_y,tracker_time,state_marker
0.1,0.0,-0.2273424161099576,-0.06380064740114431,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.6797389984130859,0,True,-34048.0,33488.0,6217140.0,2
0.1,0.0,-0.1346898533022321,-0.07196715295888755,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.6866898536682129,0,True,-34048.0,33488.0,6217147.0,2
0.1,0.0,-0.14915128554535345,-0.09498670364696549,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.69364333152771,0,True,-34048.0,33488.0,6217154.0,2
0.1,0.0,-0.12979747234724606,-0.1073307793496362,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.7005927562713623,0,True,-34048.0,33488.0,6217161.0,2
0.1,0.0,-0.12002564535411123,-0.12940504219864518,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.7075376510620117,0,True,-34048.0,33488.0,6217168.0,2
0.1,0.0,-0.15391695869259794,-0.15877181464292006,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.714461088180542,0,True,-34048.0,33488.0,6217175.0,2
0.1,0.0,-0.13095578370895902,-0.16285881862897106,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.7214126586914062,0,True,-34048.0,33488.0,6217182.0,2
0.1,0.0,-0.1225891237616025,-0.16199777727061465,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.7283737659454346,0,True,-34048.0,33488.0,6217189.0,2
0.1,0.0,-0.0637145289097549,-0.1529140720880299,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.7353191375732422,0,True,-34048.0,33488.0,6217195.0,2
0.1,0.0,-0.0917625606992265,-0.061789918023244794,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.7422566413879395,0,True,-34048.0,33488.0,6217202.0,2
0.1,0.0,-0.11197174930409687,-0.059262387708594655,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.7492015361785889,0,True,-34048.0,33488.0,6217209.0,2
0.1,0.0,-0.1401683629613981,-0.013619512359675803,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.7561562061309814,0,True,-34048.0,33488.0,6217217.0,2
0.1,0.0,-0.16517445770200215,-0.020987838609888346,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.7630982398986816,0,True,-34048.0,33488.0,6217223.0,2
0.1,0.0,-0.13217021419847585,0.002847552228084485,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.7700350284576416,0,True,-34048.0,33488.0,6217230.0,2
0.1,0.0,-0.13587239951447458,-0.005383767846782456,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.7769622802734375,0,True,-34048.0,33488.0,6217237.0,2
0.1,0.0,-0.2180588002908701,-0.01184839323126603,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.7839033603668213,0,True,-34048.0,33488.0,6217244.0,2
0.1,0.0,-0.1960912604659541,0.021988485207542294,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.7908563613891602,0,True,-34048.0,33488.0,6217251.0,2
0.1,0.0,-0.20865921398545634,0.037101239919887355,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.7978053092956543,0,True,-34048.0,33488.0,6217258.0,2
0.1,0.0,-0.20776826333733345,0.04221271441346715,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.8047449588775635,0,True,-34048.0,33488.0,6217265.0,2
0.1,0.0,-0.1517865398366709,0.035403590934290026,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.811687707901001,0,True,-34048.0,33488.0,6217272.0,2
0.1,0.0,-0.1416902206287815,0.03441407453456196,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.8186383247375488,0,True,-34048.0,33488.0,6217279.0,2
0.1,0.0,-0.14313969658940395,0.06389935418671622,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.8256020545959473,0,True,-34048.0,33488.0,6217286.0,2
0.1,0.0,-0.18421660352866231,0.03303769283638553,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.8325519561767578,0,True,-34048.0,33488.0,6217293.0,2
0.1,0.0,-0.13623368728533725,0.06046348751678644,0.014066783975119698,-0.014066783975119698,0.0,0.0,0.8394415378570557,0,True,-34048.0,33488.0,6217300.0,2
0.1,0.0,-0.1253078632989909,0.0761701934128878,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.8464236259460449,0,True,-34048.0,33488.0,6217307.0,2
0.1,0.0,-0.1614321059487716,0.08155966054917191,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.8534412384033203,0,True,-34048.0,33488.0,6217314.0,2
0.1,0.0,-0.21255181853570443,0.09656617077533038,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.8603260517120361,0,True,-34048.0,33488.0,6217320.0,2
0.1,0.0,-0.2316569383584423,0.08361032457871845,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.8672566413879395,0,True,-34048.0,33488.0,6217327.0,2
0.1,0.0,-0.25903723604565115,0.14408403366181693,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.87420654296875,0,True,-34048.0,33488.0,6217334.0,2
0.1,0.0,-0.19634509871808192,0.14044399674124725,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.8811619281768799,0,True,-34048.0,33488.0,6217341.0,2
0.1,0.0,-0.21149601533404194,0.09211802144586564,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.8881034851074219,0,True,-34048.0,33488.0,6217348.0,2
0.1,0.0,-0.15483297851819752,0.08929474117307239,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.8950417041778564,0,True,-34048.0,33488.0,6217355.0,2
0.1,0.0,-0.20325210751119543,0.10254429865561178,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.9019668102264404,0,True,-34048.0,33488.0,6217362.0,2
0.1,0.0,-0.2145552553202115,0.12876473353229648,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.9089229106903076,0,True,-34048.0,33488.0,6217369.0,2
0.1,0.0,-0.23795672244254548,0.18320752116587063,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.9153170585632324,0,True,-34048.0,33488.0,6217375.0,2
0.1,0.0,-0.2959270236068911,0.18165071612164208,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.9228329658508301,0,True,-34048.0,33488.0,6217383.0,2
0.1,0.0,-0.3624331459295849,0.12729434613203666,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.9297521114349365,0,True,-34048.0,33488.0,6217390.0,2
0.1,0.0,-0.37372143130460156,0.04887367311656704,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.9366958141326904,0,True,-34048.0,33488.0,6217397.0,2
0.1,0.0,-0.44770250663499944,0.06265069637492676,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.9436519145965576,0,True,-34048.0,33488.0,6217404.0,2
0.1,0.0,-0.4372741219339185,0.039841989629126925,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.9505777359008789,0,True,-34048.0,33488.0,6217411.0,2
0.1,0.0,-0.39522440556858024,-0.025633516803489367,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.9575405120849609,0,True,-34048.0,33488.0,6217418.0,2
0.1,0.0,-0.44941449796728294,-0.0272343038460824,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.9644796848297119,0,True,-34048.0,33488.0,6217425.0,2
0.1,0.0,-0.39826188014787883,-0.05859530473983894,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.9714281558990479,0,True,-34048.0,33488.0,6217432.0,2
0.1,0.0,-0.4008595538333151,-0.1292918312469566,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.9783763885498047,0,True,-34048.0,33488.0,6217439.0,2
0.1,0.0,-0.30489411491120644,-0.07279622665064649,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.9853219985961914,0,True,-34048.0,33488.0,6217445.0,2
0.1,0.0,-0.33244051364753663,-0.06200704249725512,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.9922571182250977,0,True,-34048.0,33488.0,6217452.0,2
0.1,0.0,-0.33603168760421503,-0.05221695367233772,0.014066783975119698,-0.028133567950239396,0.0,0.0,0.999204158782959,0,True,-34048.0,33488.0,6217459.0,2
0.1,0.0,-0.4099636987515711,-0.07513437079789992,0.014066783975119698,-0.028133567950239396,0.0,0.0,1.0061490535736084,0,True,-34048.0,33488.0,6217466.0,2
0.1,0.0,-0.40788573477916773,-0.0383644587094729,0.014066783975119698,-0.028133567950239396,0.0,0.0,1.0131030082702637,0,True,-34048.0,33488.0,6217473.0,2
0.1,0.0,-0.45622012041065346,-0.08633734323644111,0.014066783975119698,-0.028133567950239396,0.0,0.0,1.0204260349273682,0,True,-34048.0,33488.0,6217481.0,2
0.1,0.0,-0.45041052376558466,-0.08843912440820535,0.014066783975119698,-0.028133567950239396,0.0,0.0,1.0264396667480469,0,True,-34048.0,33488.0,6217487.0,2
0.1,0.0,-0.45583887996640177,-0.10770804634033827,0.0,-0.028133567950239396,0.0,0.0,1.0333893299102783,0,True,-34048.0,33488.0,6217494.0,2
0.1,0.0,-0.45307290304966463,-0.11160320262042547,0.0,-0.028133567950239396,0.0,0.0,1.040433645248413,0,True,-34048.0,33488.0,6217501.0,2
0.1,0.0,-0.5081141064276572,-0.04223862567395659,0.0,-0.014066783975119698,0.0,0.0,1.0474801063537598,0,True,-34048.0,33488.0,6217508.0,2
0.1,0.0,-0.509648809034949,-0.12475710477905888,-0.014066783975119698,-0.014066783975119698,0.0,0.0,1.054797887802124,0,True,-34048.0,33488.0,6217515.0,2
0.1,0.0,-0.5230689401296618,-0.1084849002786395,-0.014066783975119698,-0.014066783975119698,0.0,0.0,1.0613431930541992,0,True,-34048.0,33488.0,6217522.0,2
0.1,0.0,-0.5380897217634742,-0.16729522861797658,-0.028133567950239396,-0.014066783975119698,0.0,0.0,1.0684590339660645,0,True,-34048.0,33488.0,6217529.0,2
0.1,0.0,-0.5029896252212985,-0.1788769599301707,-0.028133567950239396,-0.014066783975119698,0.0,0.0,1.075465202331543,0,True,-34048.0,33488.0,6217536.0,2
0.1,0.0,-0.5096902837641659,-0.11665036632983178,-0.028133567950239396,-0.014066783975119698,0.0,0.0,1.0824410915374756,0,True,-34048.0,33488.0,6217543.0,2
0.1,0.0,-0.5236489802122936,-0.054376315441775055,-0.028133567950239396,-0.014066783975119698,0.0,0.0,1.0894412994384766,0,True,-34048.0,33488.0,6217550.0,2
0.1,0.0,-0.46636295082817564,-0.1647379625340164,-0.042200351925359085,-0.014066783975119698,0.0,0.0,1.096451997756958,0,True,-34048.0,33488.0,6217557.0,2
0.1,0.0,-0.5259756173198238,-0.14347183187458698,-0.042200351925359085,-0.014066783975119698,0.0,0.0,1.1033828258514404,0,True,-34048.0,33488.0,6217564.0,2
0.1,0.0,-0.5415159341158714,-0.13553825659679994,-0.042200351925359085,-0.014066783975119698,0.0,0.0,1.1104621887207031,0,True,-34048.0,33488.0,6217571.0,2
0.1,0.0,-0.5617880249867696,-0.20306777225167302,-0.042200351925359085,-0.014066783975119698,0.0,0.0,1.1172616481781006,0,True,-34048.0,33488.0,6217577.0,2
0.1,0.0,-0.5843930232118214,-0.1890883365924694,-0.042200351925359085,-0.014066783975119698,0.0,0.0,1.1242148876190186,0,True,-34048.0,33488.0,6217584.0,2
0.1,0.0,-0.611351360605364,-0.16707768951032193,-0.042200351925359085,-0.014066783975119698,0.0,0.0,1.1311535835266113,0,True,-34048.0,33488.0,6217591.0,2
0.1,0.0,-0.5731151051401452,-0.16877881862802563,-0.042200351925359085,-0.014066783975119698,0.0,0.0,1.1381020545959473,0,True,-34048.0,33488.0,6217598.0,2
0.1,0.0,-0.641419546620513,-0.1334418792203938,-0.042200351925359085,-0.014066783975119698,0.0,0.0,1.1450462341308594,0,True,-34048.0,33488.0,6217605.0,2
0.1,0.0,-0.6578657800248686,-0.1371940546818441,-0.042200351925359085,-0.014066783975119698,0.0,0.0,1.1519768238067627,0,True,-34048.0,33488.0,6217612.0,2
0.1,0.0,-0.6087385996676034,-0.18313076368009062,-0.042200351925359085,-0.014066783975119698,0.0,0.0,1.1589243412017822,0,True,-34048.0,33488.0,6217619.0,2
0.1,0.0,-0.5696679009024457,-0.18473790075384483,-0.042200351925359085,-0.014066783975119698,0.0,0.0,1.1658716201782227,0,True,-34048.0,33488.0,6217626.0,2
0.1,0.0,-0.5934360050037906,-0.11607013835270745,-0.042200351925359085,-0.014066783975119698,0.0,0.0,1.1728098392486572,0,True,-34048.0,33488.0,6217633.0,2
0.1,0.0,-0.6103092681115787,-0.09927854938516067,-0.042200351925359085,-0.014066783975119698,0.0,0.0,1.1797657012939453,0,True,-34048.0,33488.0,6217640.0,2
0.1,0.0,-0.629638614012036,-0.07388810494421844,-0.042200351925359085,-0.014066783975119698,0.0,0.0,1.186708688735962,0,True,-34048.0,33488.0,6217647.0,2
